car_id,region,price,year,manufacturer,model,cylinder,fuel,odometer,transmission,drive,types,core_rating,supporting_rating,interior_rating,exterior_rating,wear_rating
26771201,Gurgaon,1268418,2023,Kia,Carens,4,petrol,25724,manual,FWD,muv,9.9,9,9.2,9.3,8.8
27008146,Delhi,472000,2017,Hyundai,Elite i20,4,petrol,31051,manual,FWD,hatchback,9.8,8.6,8.1,7.6,7.8
21015506,Noida,882000,2018,Toyota,Corolla Altis,4,petrol,120519,automatic,FWD,sedan,9.5,9.2,8.5,8,7.6
27056945,Ghaziabad,451000,2016,Honda,City,4,petrol,55742,manual,FWD,sedan,9.6,9.3,8.4,7.7,8
26160746,Ghaziabad,423000,2015,Ford,EcoSport,4,petrol,46558,automatic,FWD,suv,9.7,9.6,8.2,8.2,7.2
25954491,Delhi,1072478,2022,MG Motors,Astor,4,petrol,42401,automatic,FWD,suv,9.6,9.7,9.1,8.8,6.9
26223017,Delhi,644000,2022,Tata,Altroz,4,diesel,55208,manual,FWD,hatchback,9,9.3,9.1,8.4,7.7
25690443,Faridabad,284000,2014,Hyundai,Grand i10,4,petrol,42431,manual,FWD,hatchback,9.6,8.7,8.8,7.5,7.7
22066354,Gurgaon,3019758,2018,Mercedes-Benz,E-Class,,petrol,15983,automatic,,sedan,9.6,9.8,8.9,8.8,8.3
25494729,Noida,781000,2023,Mahindra,XUV 300,3,petrol,23847,manual,FWD,suv,9.8,9.8,9.5,8.9,8.6
26356287,Noida,1184633,2025,Kia,Syros,4,diesel,10220,manual,FWD,suv,9.9,9.7,9.8,9.4,9.5
23742918,Gurgaon,527000,2017,Ford,EcoSport,3,petrol,100794,automatic,FWD,suv,9.5,7.1,8.3,8,5.5
27106063,Delhi,608000,2017,Honda,BR-V,4,petrol,23975,manual,FWD,suv,9.8,9.8,9.1,8.2,8.8
26273070,Delhi,929000,2017,Toyota,Corolla Altis,4,petrol,48415,automatic,FWD,sedan,9.8,7.6,9,8.5,5.2
26138463,Noida,770000,2023,Hyundai,Venue,4,petrol,30882,manual,FWD,suv,9.7,9.8,9.5,8.4,8.5
25796180,Gurgaon,1065408,2023,Hyundai,Venue,4,diesel,16795,manual,FWD,suv,9.8,9.8,9.2,8.9,8.5
26776841,Delhi,592000,2021,Maruti Suzuki,Baleno,4,petrol,49544,manual,FWD,hatchback,9.8,9.5,9.4,8.7,8.2
26549094,Faridabad,399000,2019,Hyundai,Santro,4,cng,64793,manual,FWD,hatchback,9.4,9.6,8.8,8.5,7.8
26430592,Delhi,847000,2021,Hyundai,Venue,3,petrol,33884,automatic,FWD,suv,9.9,9.7,9.2,8.9,8.3
25999812,Noida,635000,2020,Maruti Suzuki,Vitara Brezza,4,petrol,70658,manual,FWD,suv,9.7,9.5,8.4,7.8,7.9
26254021,Noida,1098738,2022,Kia,Carens,4,diesel,42925,manual,FWD,muv,9.8,9.4,9.3,9.3,8.5
25969716,Ghaziabad,308000,2017,Maruti Suzuki,Wagon R,3,petrol,29555,manual,FWD,hatchback,9.8,9.4,8.9,8.5,8.7
23677575,Faridabad,878000,2022,Kia,Sonet,3,petrol,27024,manual,FWD,suv,9.9,9.8,9.6,9,8.9
25878636,Delhi,253000,2016,Hyundai,Eon,3,petrol,99438,manual,FWD,hatchback,9.3,8.3,8,7.3,8.2
26241065,Gurgaon,1134000,2022,Hyundai,Verna,3,petrol,39181,automatic,FWD,sedan,9.4,9.5,8.7,8.3,7.5
25369985,Faridabad,668000,2021,Tata,Altroz,4,diesel,37277,manual,FWD,hatchback,9.5,9.6,8.7,8.3,8.2
26635516,Ghaziabad,222000,2016,Maruti Suzuki,Alto 800,3,petrol,78632,manual,FWD,hatchback,9.6,8.8,7.7,7.6,8.2
23429953,Gurgaon,962000,2022,Skoda,Kushaq,3,petrol,116266,manual,FWD,suv,9.5,9.1,8,7.6,7.8
24110533,Delhi,814000,2021,Kia,Sonet,3,petrol,83872,automatic,FWD,suv,9.3,9.1,8.6,8.3,6.8
26318819,Ghaziabad,409000,2017,Honda,Amaze,4,petrol,111806,automatic,FWD,sedan,8.6,8.6,8.1,7.2,6.7
23853021,Ghaziabad,328000,2016,Honda,Jazz,4,petrol,118970,manual,FWD,hatchback,9.2,9.2,8.3,6.9,6.1
25885009,Ghaziabad,264000,2016,Maruti Suzuki,Wagon R,3,petrol,50004,manual,FWD,hatchback,9.6,9.4,8.5,7.8,7.3
26591206,Delhi,669000,2022,Tata,Altroz,3,petrol,29218,manual,FWD,hatchback,9.9,9.7,9.1,8.9,8.6
26455014,Delhi,255000,2013,Maruti Suzuki,Swift,4,petrol,84364,manual,FWD,hatchback,9.3,9.4,8.3,6.9,6.6
24708842,Faridabad,340000,2017,Hyundai,Grand i10,4,petrol,53328,manual,FWD,hatchback,9.3,9.2,7.8,6.9,6.1
24774654,Delhi,856000,2019,Kia,Seltos,4,petrol,59809,automatic,FWD,suv,9.8,9.4,8.8,8.4,7.6
25646281,Ghaziabad,323000,2015,Hyundai,Grand i10,4,petrol,52005,manual,FWD,hatchback,9.4,8.5,6.7,6.3,7.8
24508398,Delhi,1007000,2023,Skoda,Kushaq,3,petrol,34825,manual,FWD,suv,9.9,9.8,9.4,9.1,8.5
24607739,Noida,1132000,2021,Kia,Seltos,4,petrol,30856,automatic,FWD,suv,9.8,9.8,9,8,7.9
25897315,Gurgaon,293000,2016,Maruti Suzuki,Wagon R 1.0,3,petrol,84664,automatic,FWD,hatchback,9.5,8.7,8.4,7.9,7.3
26261330,Gurgaon,1055308,2021,Honda,City,4,petrol,30377,automatic,FWD,sedan,9.8,9.7,9.4,8.9,7.5
26190501,Ghaziabad,265000,2013,Honda,Amaze,4,petrol,65443,manual,FWD,sedan,9.5,8.9,8.9,7.8,6.3
25876583,Ghaziabad,631000,2019,Ford,EcoSport,3,petrol,31185,manual,FWD,suv,9.8,9.7,8.5,8.5,8.4
26121795,Gurgaon,973000,2019,MG Motors,Hector,4,petrol,70147,automatic,,suv,9.7,9.4,7.6,8.3,7.9
23140240,Ghaziabad,954000,2020,Kia,Seltos,4,diesel,103169,automatic,FWD,suv,9.3,9,7.9,8.3,5.8
26112323,Ghaziabad,599000,2017,Maruti Suzuki,Ciaz,4,petrol,46068,automatic,FWD,sedan,9.8,9.5,8.6,8.2,7.7
26353785,Gurgaon,243000,2015,Maruti Suzuki,Wagon R,3,petrol,81484,manual,FWD,hatchback,9.4,9.3,8.4,7.5,7.7
23306449,Ghaziabad,1013957,2020,Kia,Seltos,4,petrol,117888,automatic,FWD,suv,9.5,8.4,8.2,8.3,7.7
24439364,Noida,1047000,2021,Volkswagen,Taigun,3,petrol,110927,automatic,FWD,suv,9.6,8.7,8,8.7,7.6
25415890,Gurgaon,1078000,2022,Kia,Carens,4,petrol,37708,manual,FWD,muv,9.8,9.7,9.2,8.3,7.9
25626451,Delhi,267000,2015,Hyundai,i10,4,petrol,30402,manual,FWD,hatchback,9.8,9.8,8.8,8.1,8.7
26542773,Faridabad,596000,2024,Nissan,Magnite,3,petrol,21575,manual,FWD,suv,9.9,9.8,9.7,9.2,8.9
21327221,Delhi,349000,2015,Hyundai,Elite i20,4,petrol,92409,manual,FWD,hatchback,9.5,9.3,8.3,7.4,9
25578551,Gurgaon,263000,2015,Honda,Jazz,4,petrol,79615,manual,FWD,hatchback,9.4,9.4,8.8,7.6,8.4
26856733,Delhi,358000,2015,Honda,Jazz,4,petrol,82759,automatic,FWD,hatchback,9.4,9.4,8.7,7.9,6.7
25909382,Noida,1421938,2023,MG Motors,Hector Plus,4,petrol,81761,automatic,FWD,suv,9.5,9.2,8.4,8.7,7.5
26035276,Ghaziabad,267000,2013,Hyundai,Grand i10,4,petrol,67738,manual,FWD,hatchback,9.1,9.4,8.1,7.6,7.6
26285016,Noida,1034000,2022,Skoda,Slavia,3,petrol,69599,automatic,FWD,sedan,9.7,9.5,9.2,8.9,7.8
27045133,Faridabad,581000,2022,Hyundai,Aura,4,cng,53256,manual,FWD,sedan,9.8,9.5,8.8,9,7.9
23440863,Noida,894000,2021,Honda,City,4,petrol,111520,manual,FWD,sedan,9.1,9.1,8.2,8,7.6
26279837,Gurgaon,627000,2021,Maruti Suzuki,Baleno,4,petrol,4702,manual,FWD,hatchback,10,9.8,9.8,9.2,9.3
26090238,Delhi,220000,2013,Maruti Suzuki,Wagon R,3,petrol,31596,manual,FWD,hatchback,9.7,8.7,8.7,8.2,7.7
26400347,Ghaziabad,1151303,2024,Maruti Suzuki,Grand Vitara,4,petrol,57786,manual,FWD,suv,9.8,9.6,9,8.5,8.1
26162158,Ghaziabad,873000,2022,Honda,City,4,petrol,91170,manual,FWD,sedan,9.5,9.3,8.6,7.4,8.4
25598112,Faridabad,313000,2017,Maruti Suzuki,Wagon R,3,petrol,24851,manual,FWD,hatchback,9.9,9.7,9.4,8.1,7.9
23543471,Ghaziabad,1134029,2021,Skoda,Kushaq,3,petrol,52057,automatic,FWD,suv,9.6,9.5,8.9,7.7,6.6
23610917,Ghaziabad,295000,2014,Hyundai,Grand i10,4,petrol,54560,automatic,FWD,hatchback,9.1,7.2,8.6,6.9,6.6
26250719,Delhi,459000,2018,Toyota,Etios Liva,4,petrol,96127,manual,FWD,hatchback,9.5,9.2,8.1,7.9,8.2
23101441,Gurgaon,903000,2019,Kia,Seltos,4,petrol,65618,manual,FWD,suv,9.6,9.6,9,8.5,8.5
27013322,Noida,627000,2016,Honda,BR-V,4,petrol,50434,automatic,FWD,suv,9.5,9.7,8.4,8,7.8
26847647,Ghaziabad,297000,2013,Honda,Amaze,4,petrol,45466,manual,FWD,sedan,8.8,9.5,8.4,6.6,6.6
25836651,Ghaziabad,509000,2017,Maruti Suzuki,Ciaz,4,petrol,83975,manual,FWD,sedan,9,9.3,8.2,7.9,8.4
25929489,Delhi,305000,2016,Hyundai,Grand i10,4,petrol,86206,manual,FWD,hatchback,9.3,8.6,8.1,7.7,8.8
25218291,Delhi,441000,2016,Ford,EcoSport,3,petrol,92136,manual,FWD,suv,9.4,9.1,7.8,8.1,8.5
26848490,Delhi,203000,2014,Maruti Suzuki,Alto 800,3,petrol,73762,manual,FWD,hatchback,8.9,9.4,8.5,7.6,7.8
26277511,Gurgaon,1127000,2022,Kia,Carens,4,diesel,63256,automatic,FWD,muv,9.7,9.5,9,8.9,8.1
26486286,Gurgaon,981000,2023,Hyundai,Venue,3,petrol,45387,automatic,FWD,suv,9.7,9.4,9.2,8.7,8.2
25978849,Delhi,818000,2019,Hyundai,Creta,4,petrol,26865,manual,FWD,suv,9.9,9.6,8.4,8.4,8.6
25531662,Gurgaon,399000,2017,Toyota,Etios Liva,4,petrol,75970,manual,FWD,hatchback,9.7,9.5,8.7,7.7,8.5
26171526,Delhi,290000,2017,Tata,Tiago,3,petrol,111774,manual,FWD,hatchback,8.6,8.7,8.2,7.5,7.2
24906766,Delhi,329000,2013,Toyota,Corolla Altis,4,petrol,112513,manual,FWD,sedan,9.6,9.2,7.9,7.2,6.6
25222421,Noida,1238000,2022,Mahindra,Thar,4,diesel,75470,automatic,4WD,suv,9.6,9.3,8.5,8.8,8.5
26808634,Delhi,310000,2019,Maruti Suzuki,Alto K10,3,petrol,36415,manual,FWD,hatchback,9.8,9.5,8.7,8.4,8.2
26341490,Gurgaon,1206853,2022,Mahindra,Thar,4,diesel,44401,automatic,4WD,suv,9.5,8.9,8.7,8.6,7
26203488,Gurgaon,290000,2014,Hyundai,Grand i10,4,petrol,47824,manual,FWD,hatchback,9.5,8.9,8.1,7.3,7
26298910,Faridabad,561000,2022,Tata,Tigor,3,cng,115800,manual,FWD,sedan,9.4,9,7.2,7.3,7.6
26291775,Faridabad,620000,2019,Honda,City,4,petrol,62586,manual,FWD,sedan,9.5,9.5,7.9,7.7,7.8
26657683,Faridabad,707000,2020,Ford,EcoSport,3,petrol,56574,manual,FWD,suv,9.6,9.3,8.9,8.1,7.9
26644980,Delhi,939000,2022,Volkswagen,Taigun,3,petrol,14042,manual,FWD,suv,9.9,9.9,9.8,9.3,9.3
26288446,Gurgaon,282000,2014,Hyundai,Grand i10,4,petrol,88536,manual,FWD,hatchback,9.1,8.6,8.6,8.1,8.1
24518054,Ghaziabad,384000,2017,Honda,WR-V,4,petrol,111413,manual,FWD,suv,9.2,9.1,7.6,7.4,6.9
22838246,Noida,344000,2018,Nissan,Micra,3,petrol,124839,automatic,FWD,hatchback,9.4,9,8,7.6,7.2
25126740,Faridabad,797000,2022,Volkswagen,Taigun,3,petrol,77536,manual,FWD,suv,9.6,9.4,8.7,7.6,7.4
20623151,Delhi,547000,2018,Ford,EcoSport,3,petrol,103257,automatic,FWD,suv,9.4,8.4,8.1,7.4,6.3
25108086,Delhi,1015000,2017,Hyundai,Tucson,4,petrol,65188,automatic,FWD,suv,9.8,8.2,8.5,8.4,7.3
26626435,Delhi,467000,2019,Maruti Suzuki,Baleno,4,petrol,66064,manual,FWD,hatchback,9.4,9.6,8.7,8.1,7.4
25575158,Gurgaon,1141000,2023,Kia,Carens,4,petrol,58072,manual,FWD,muv,9.6,9.6,8.9,8.3,8.2
23593966,Delhi,323000,2014,Hyundai,Grand i10,4,petrol,43645,manual,FWD,hatchback,9.7,9.6,8.6,7.8,8.2
25027345,Gurgaon,277000,2014,Honda,Amaze,4,petrol,79279,manual,FWD,sedan,9.6,9.5,8.8,7.4,7.7
24745709,Gurgaon,337000,2016,Hyundai,Grand i10,4,petrol,46121,manual,FWD,hatchback,9.8,8.9,8.3,7.7,8.2
25728196,Gurgaon,963000,2023,Hyundai,i20 N Line,3,petrol,23202,automatic,FWD,hatchback,9.8,9.2,9.5,8.6,9.1
26610298,Delhi,356000,2017,Hyundai,Grand i10,4,cng,71410,manual,FWD,hatchback,9.4,8.1,7.9,7.6,7.7
26557432,Delhi,660000,2019,Mahindra,XUV 300,3,petrol,41445,manual,FWD,suv,9.6,9.2,8.9,8.6,7.7
25735579,Gurgaon,316000,2017,Tata,Tiago,3,petrol,66559,automatic,FWD,hatchback,9.4,9.3,8.1,7.5,6.9
26620139,Delhi,1219938,2022,Hyundai,Creta,4,diesel,57299,manual,FWD,suv,9.5,9.2,8.6,8.4,8.4
25892274,Delhi,759000,2019,Mahindra,XUV 300,4,diesel,97044,manual,FWD,suv,9.6,9.1,8.2,7.8,8.1
24646565,Noida,868000,2018,Toyota,Corolla Altis,4,petrol,95695,automatic,FWD,sedan,9.6,9.3,8.6,7.8,8.2
26825486,Gurgaon,410000,2020,Maruti Suzuki,Wagon R,4,petrol,62967,manual,FWD,hatchback,9.5,9.6,8.3,7.8,8.2
26844089,Delhi,522000,2021,Ford,Freestyle,3,petrol,41862,manual,FWD,crossover,9.8,9.3,8.7,7.8,8.2
25834761,Ghaziabad,361000,2018,Ford,Figo,4,petrol,66221,manual,FWD,hatchback,9.7,8.8,8.1,7.4,8.1
25248167,Faridabad,561000,2021,Hyundai,Grand i10 Nios,3,diesel,60472,manual,FWD,hatchback,9.6,9.5,8.6,8.7,8.3
26036722,Gurgaon,1003000,2022,Skoda,Slavia,3,petrol,103179,automatic,FWD,sedan,9.6,9.3,8.5,8.6,7.9
25334145,Noida,383000,2016,Maruti Suzuki,Baleno,4,petrol,94787,manual,FWD,hatchback,9.6,9.4,8.2,7.2,8.3
25537530,Noida,1215000,2021,MG Motors,Hector,4,petrol,41065,automatic,FWD,suv,9.8,9.6,9.2,8.5,7.8
23295500,Gurgaon,556000,2018,Ford,EcoSport,3,petrol,74156,manual,FWD,suv,9.3,8.3,8.4,7.8,6.6
26564620,Gurgaon,505000,2021,Renault,Kiger,3,petrol,77939,manual,FWD,suv,9.6,8.5,8.9,8.6,8.5
26082137,Delhi,752000,2021,Kia,Sonet,4,diesel,90210,manual,FWD,suv,9.6,9.4,8.1,8,8.4
26853646,Gurgaon,1236143,2023,Volkswagen,Virtus,3,petrol,31314,manual,FWD,sedan,9.6,8.5,9.5,8.9,8.4
25232470,Gurgaon,958000,2022,Skoda,Slavia,3,petrol,30882,manual,FWD,sedan,9.9,9.7,9.5,9.2,8.9
26983792,Ghaziabad,1072523,2020,Kia,Seltos,4,petrol,33475,automatic,FWD,suv,9.7,9.7,9.4,8.9,8.7
26623888,Ghaziabad,289000,2013,Honda,Amaze,4,petrol,54836,manual,FWD,sedan,9.4,9.5,8.8,7.8,8
26659862,Noida,1142213,2020,MG Motors,Hector,4,petrol,51691,automatic,FWD,suv,9.8,9.6,9.3,9,8.3
23239953,Gurgaon,790000,2021,Kia,Sonet,3,petrol,44609,manual,FWD,suv,9.8,9.7,9.4,8.8,8.3
25497543,Faridabad,1109000,2021,Skoda,Kushaq,3,petrol,25985,manual,FWD,suv,9.9,9.8,9.3,8.9,8.7
26361654,Delhi,1133123,2020,Hyundai,Creta,4,diesel,76752,automatic,FWD,suv,9.6,8.9,8.9,8.5,7.8
26213343,Gurgaon,937000,2022,Hyundai,Venue,3,petrol,41082,automatic,FWD,suv,9.8,9,9.5,9.2,8.4
26622952,Noida,1345178,2022,Hyundai,Alcazar,4,diesel,100156,automatic,FWD,suv,9.6,8.2,8.6,8.5,8
26487300,Noida,456000,2017,Skoda,Rapid,4,petrol,105577,manual,FWD,sedan,9.1,9.2,7.9,8.1,8
26061660,Ghaziabad,315000,2016,Hyundai,Grand i10,4,petrol,90243,manual,FWD,hatchback,9.1,8.5,7.7,7,7.3
27008288,Gurgaon,1164388,2023,Hyundai,Creta,4,petrol,60052,manual,FWD,suv,9.6,9.6,8.8,8.7,8.3
26853114,Ghaziabad,508000,2018,Honda,Jazz,4,petrol,35756,automatic,FWD,hatchback,9.8,9.7,8.8,8.3,8.3
26320421,Gurgaon,259000,2014,Maruti Suzuki,Celerio,3,petrol,45509,automatic,FWD,hatchback,9.4,9.6,8,7.7,7.9
25772082,Ghaziabad,811000,2022,Skoda,Kushaq,3,petrol,55032,manual,FWD,suv,9.8,9.6,8.6,8.4,8
24499223,Delhi,367000,2017,Honda,WR-V,4,petrol,102152,manual,FWD,suv,9.4,9,8.2,6.8,7.6
26194505,Faridabad,269000,2012,Nissan,Sunny,4,petrol,74805,manual,FWD,sedan,9.6,9.4,8.5,7.9,8.1
26075370,Delhi,308000,2015,Maruti Suzuki,Swift,4,petrol,78196,manual,FWD,hatchback,9.6,9.4,8.1,7.4,7.6
22388703,Delhi,411000,2016,Volkswagen,Cross Polo,3,petrol,53431,manual,,crossover,9.7,9.6,8.8,7.7,8
25817175,Delhi,985000,2019,MG Motors,Hector,4,petrol,52718,automatic,,suv,9.7,9.2,9.3,8.9,7.6
24751070,Delhi,280000,2015,Hyundai,Grand i10,4,petrol,111530,manual,FWD,hatchback,9.6,9.1,7.6,6.9,7.6
26943945,Delhi,227000,2017,Datsun,Redi-GO,3,petrol,22958,manual,FWD,hatchback,9.8,9.8,9.2,8.4,8.6
26220237,Karnal,308000,2014,Maruti Suzuki,Celerio,3,petrol,48772,automatic,FWD,hatchback,9,8.6,7,6.7,6.9
21885600,Delhi,305000,2015,Hyundai,Grand i10,4,petrol,102022,manual,FWD,hatchback,9.5,8.9,8.2,7.4,8.4
23767653,Noida,649000,2015,Skoda,Octavia,4,petrol,64980,automatic,FWD,sedan,9.6,7.7,8.5,7.8,7.4
21993515,Ghaziabad,476000,2016,Maruti Suzuki,Ciaz,4,petrol,87303,automatic,FWD,sedan,9.3,8.5,8.5,7.3,8.7
26681162,Faridabad,598000,2018,Ford,EcoSport,3,petrol,28240,manual,FWD,suv,9.5,9.5,9.3,8.1,8
24100921,Delhi,610000,2019,Maruti Suzuki,Ciaz,4,petrol,125041,automatic,FWD,sedan,9.3,9.2,7.3,6.9,6.3
26189541,Faridabad,766000,2023,Hyundai,Venue,4,petrol,24543,manual,FWD,suv,9.9,8.9,9.4,9.4,8.7
22368686,Noida,300000,2013,Hyundai,Grand i10,4,petrol,58157,automatic,FWD,hatchback,8.7,8.1,8.5,7.3,6.7
26471518,Ghaziabad,654000,2019,Hyundai,Creta,4,petrol,52752,manual,FWD,suv,9.7,9.4,9,8.3,8.2
26254450,Delhi,1121000,2022,Kia,Carens,4,petrol,13918,manual,FWD,muv,9.9,9.9,9.4,8.7,9
26174724,Gurgaon,795000,2025,Tata,Tigor,3,cng,23465,automatic,FWD,sedan,9.8,9.7,9.2,9.6,8.8
26178603,Faridabad,314000,2015,Hyundai,Grand i10,4,petrol,75450,manual,FWD,hatchback,9.6,8.4,8.1,7.5,7.2
26730306,Ghaziabad,471000,2018,Hyundai,Elite i20,4,petrol,17254,manual,FWD,hatchback,9.7,9.1,9.3,8.6,8.9
26353393,Delhi,850000,2020,Maruti Suzuki,Vitara Brezza,4,petrol,32596,automatic,FWD,suv,9.8,9.8,9.5,9.2,8.8
26263250,Faridabad,288000,2016,Hyundai,Grand i10,4,petrol,74977,manual,FWD,hatchback,8.7,8.7,8.3,8.2,8.4
24701996,Gurgaon,732000,2024,Hyundai,Aura,4,cng,35675,manual,FWD,sedan,9.8,7.8,9,8.8,8.5
26123724,Ghaziabad,184000,2013,Maruti Suzuki,Alto 800,3,petrol,50825,manual,FWD,hatchback,9.6,8.6,8.3,7,7.5
25843714,Ghaziabad,515000,2017,Maruti Suzuki,Ciaz,4,petrol,71801,manual,FWD,sedan,9.6,9.2,8.7,7.9,8
23124418,Noida,531000,2018,Maruti Suzuki,Ciaz,4,Petrol,65281,manual,FWD,sedan,9.4,9.6,8.6,8.3,8.2
25511391,Gurgaon,600000,2018,Honda,BR-V,4,petrol,121325,automatic,FWD,suv,9.5,9.1,8.2,7.7,6.9
26904022,Gurgaon,488000,2018,Hyundai,Grand i10,4,petrol,8958,automatic,FWD,hatchback,9.4,8.3,9,8.4,8.8
20938895,Delhi,1068000,2021,Kia,Seltos,4,diesel,90140,automatic,FWD,suv,9.4,9.4,8.3,7.6,7.9
27102471,Gurgaon,1081613,2022,Hyundai,Creta,4,diesel,19478,manual,FWD,suv,9.4,9.7,9.2,8.8,9
25976721,Noida,260000,2014,Hyundai,Grand i10,4,petrol,62671,manual,FWD,hatchback,8.9,9.3,7.3,7.6,8.1
26778286,Ghaziabad,317000,2014,Honda,Amaze,4,cng,52749,manual,FWD,sedan,9.3,9.6,8.6,7.8,7.5
26076868,Delhi,307000,2016,Hyundai,Grand i10,4,petrol,87039,manual,FWD,hatchback,9.4,8.3,8.3,7.1,8.3
26250148,Gurgaon,506000,2019,Hyundai,Elite i20,4,petrol,38794,manual,FWD,hatchback,9.8,8.9,8.3,7.8,8
26321603,Gurgaon,1232000,2021,Kia,Seltos,4,petrol,57961,automatic,FWD,suv,9.2,9.6,9.1,8.5,6.7
25680148,Ghaziabad,587000,2018,Ford,EcoSport,3,petrol,100374,manual,FWD,suv,9.4,9.1,8.5,7.7,8.1
26962127,Delhi,482000,2018,Maruti Suzuki,Swift,4,petrol,39888,automatic,FWD,hatchback,9.3,9.7,8.1,8.3,7.2
24535991,Delhi,1502000,2024,Tata,Curvv,3,petrol,17063,automatic,FWD,suv,9.9,9.8,9.8,9.1,9.3
25922723,Gurgaon,388000,2015,Hyundai,Elite i20,4,petrol,74136,manual,FWD,hatchback,9.5,8.6,7.2,7.5,6.6
26803807,Ghaziabad,453000,2016,Maruti Suzuki,Baleno,4,petrol,33650,manual,FWD,hatchback,9.1,9.6,8.5,7.2,8.1
26517622,Noida,1326000,2022,Hyundai,Creta,4,diesel,35737,manual,FWD,suv,9.9,9.7,9.3,9.1,9
23601298,Delhi,418000,2016,Maruti Suzuki,Baleno,4,petrol,49785,manual,FWD,hatchback,9.8,9.7,8.5,8.1,6.7
26380724,Karnal,511000,2019,Honda,Amaze,4,petrol,53762,manual,FWD,sedan,9.5,8.6,8.8,8.2,7.4
26543217,Ghaziabad,272000,2018,Renault,Kwid,3,petrol,40331,manual,FWD,hatchback,9.7,9.7,9,8.6,8.3
26840387,Ghaziabad,212000,2015,Hyundai,i10,4,petrol,63402,manual,FWD,hatchback,9.4,8.3,8,7.5,7.3
26152084,Gurgaon,233000,2015,Hyundai,i10,4,petrol,61077,manual,FWD,hatchback,9.6,9,8,8.1,8.3
26574387,Gurgaon,493000,2018,Maruti Suzuki,Vitara Brezza,4,diesel,76212,manual,FWD,suv,9.2,9.4,8.3,7.7,8
26968309,Gurgaon,716000,2016,Hyundai,Creta,4,petrol,41286,automatic,FWD,suv,9.8,9.7,9,8.2,8.6
26614125,Faridabad,453000,2018,Maruti Suzuki,Ciaz,4,petrol,91809,manual,FWD,sedan,9.2,9.1,8.1,7.6,8
26541657,Gurgaon,534000,2014,Toyota,Corolla Altis,4,petrol,117383,automatic,FWD,sedan,9.1,7.7,7.9,8.2,7.4
23444991,Gurgaon,1183000,2020,Kia,Seltos,4,petrol,46570,automatic,FWD,suv,9.7,9.5,9.4,8.7,7.7
26426119,Noida,404000,2017,Maruti Suzuki,Baleno,4,petrol,38509,manual,FWD,hatchback,9.4,9.7,8.9,7.7,7.9
22899926,Delhi,405000,2016,Maruti Suzuki,Baleno,4,petrol,42005,manual,FWD,hatchback,9.6,9.4,7.7,7.7,7.5
26296120,Ghaziabad,316000,2016,Hyundai,Grand i10,4,petrol,89226,manual,FWD,hatchback,9.6,8.2,7.8,8,9.2
26082387,Gurgaon,468000,2021,Maruti Suzuki,Wagon R,3,cng,38999,manual,FWD,hatchback,9.7,8.9,9.1,8.2,8.4
26772221,Gurgaon,1456294,2024,Volkswagen,Virtus,3,petrol,13906,automatic,FWD,sedan,9.9,9.9,9.8,9.5,9.3
25301404,Ghaziabad,215000,2017,Datsun,Redi-GO,3,petrol,42994,manual,FWD,hatchback,9.5,9.6,8.7,8.2,7.7
25086825,Ghaziabad,726000,2020,Maruti Suzuki,Ciaz,4,petrol,43277,manual,FWD,sedan,9.8,9.7,8.7,8.3,7.9
26310690,Ghaziabad,375000,2015,Ford,EcoSport,3,petrol,93476,manual,FWD,suv,9.4,9.2,8,7.1,7.6
25412617,Delhi,294000,2015,Hyundai,Grand i10,4,petrol,99833,manual,FWD,hatchback,9.4,8.6,8.6,7.5,7.7
25511101,Sonipat,393000,2018,Honda,Amaze,4,petrol,42655,manual,FWD,sedan,9.6,9.3,8.8,7.7,7.3
24652190,Karnal,275000,2015,Maruti Suzuki,Wagon R,3,petrol,45604,manual,FWD,hatchback,9.7,9.4,9,8.4,7.3
25493568,Gurgaon,1239000,2022,Hyundai,Alcazar,4,diesel,98395,automatic,FWD,suv,9.5,8.6,8.4,7.7,7.9
23052804,Gurgaon,1100000,2022,Skoda,Kushaq,3,petrol,32725,manual,FWD,suv,9.7,9.8,8.6,8.5,7.5
26229980,Ghaziabad,286000,2014,Hyundai,Xcent,4,petrol,43698,manual,FWD,sedan,9.8,8.7,8.4,8.3,8.2
26220835,Ghaziabad,652000,2022,Mahindra,XUV 300,3,petrol,47311,manual,FWD,suv,9.8,9.4,8.5,8.5,8
26533024,Noida,1197763,2023,Maruti Suzuki,Grand Vitara,4,petrol,25500,manual,FWD,suv,9.9,9.8,9.6,8.3,9
19534326,Ghaziabad,1032000,2020,Kia,Seltos,4,petrol,55880,manual,FWD,suv,9.8,9.6,8.7,8.5,8.4
21091931,Noida,1108000,2021,Hyundai,Creta,4,petrol,89640,automatic,FWD,suv,9.2,8.4,8.1,8.2,8.1
26304066,Ghaziabad,477000,2018,Tata,Nexon,3,petrol,55667,manual,FWD,suv,9.7,9.6,9,8.6,8.1
25510007,Faridabad,426000,2017,Maruti Suzuki,Baleno,4,petrol,56834,manual,FWD,hatchback,9.5,9.4,9.2,7.2,7.4
24906658,Faridabad,1114000,2020,Kia,Seltos,4,petrol,56852,automatic,FWD,suv,9.8,9.6,8.7,8.3,8
26195999,Gurgaon,1043000,2020,Hyundai,Creta,4,petrol,96935,automatic,FWD,suv,9.6,9.4,8.4,8.4,8
