region,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type
pune,825000,2023,mahindra,xuv 300,good,3.0,petrol,10768,clean,manual,fwd,suv
pune,442000,2019,hyundai,santro,fair,4.0,cng,61185,clean,manual,fwd,hatchback
pune,565000,2017,maruti suzuki,ciaz,fair,4.0,petrol,38624,clean,manual,fwd,sedan
pune,256000,2015,maruti suzuki,alto k10,fair,3.0,petrol,52141,clean,manual,fwd,hatchback
pune,654000,2023,hyundai,aura,fair,4.0,petrol,35144,clean,manual,fwd,sedan
pune,182000,2010,maruti suzuki,wagon r,salvage,3.0,petrol,90887,clean,manual,fwd,hatchback
pune,464000,2019,hyundai,grand i10,fair,4.0,cng,68335,clean,manual,fwd,hatchback
pune,406000,2019,ford,figo,salvage,3.0,petrol,81310,clean,manual,fwd,hatchback
pune,1146000,2021,kia,seltos,fair,4.0,petrol,41601,clean,manual,fwd,suv
pune,431000,2018,hyundai,grand i10,fair,4.0,petrol,64659,clean,manual,fwd,hatchback
pune,233000,2013,hyundai,i10,salvage,4.0,petrol,100626,clean,manual,fwd,hatchback
pune,862000,2021,honda,city,fair,4.0,petrol,36377,clean,manual,fwd,sedan
pune,472000,2015,maruti suzuki,ciaz,salvage,4.0,petrol,70816,clean,manual,fwd,sedan
pune,327000,2020,maruti suzuki,alto,fair,3.0,petrol,30341,clean,manual,fwd,hatchback
pune,298000,2016,renault,kwid,good,3.0,petrol,27186,clean,automatic,fwd,hatchback
pune,244000,2012,maruti suzuki,wagon r,fair,3.0,petrol,43926,clean,manual,fwd,hatchback
pune,578000,2016,maruti suzuki,ciaz,fair,4.0,petrol,53660,clean,manual,fwd,sedan
pune,599000,2018,volkswagen,vento,fair,4.0,petrol,59624,clean,manual,fwd,sedan
pune,456000,2017,honda,jazz,fair,4.0,petrol,67422,clean,manual,fwd,hatchback
pune,225000,2014,hyundai,eon,good,3.0,petrol,28802,clean,manual,fwd,hatchback
pune,488000,2019,hyundai,grand i10,good,4.0,cng,25849,clean,manual,fwd,hatchback
pune,1244178,2022,kia,carens,good,4.0,petrol,22058,clean,manual,fwd,muv
pune,1045208,2022,honda,city,salvage,4.0,diesel,112059,clean,manual,fwd,sedan
pune,842000,2022,hyundai,venue,good,3.0,petrol,20190,clean,manual,fwd,suv
pune,885000,2021,honda,city,salvage,4.0,petrol,121242,clean,automatic,fwd,sedan
pune,262000,2016,maruti suzuki,alto,fair,3.0,petrol,48230,clean,manual,fwd,hatchback
pune,529000,2024,renault,kiger,good,3.0,petrol,9432,clean,manual,fwd,suv
pune,1184000,2018,toyota,corolla altis,salvage,4.0,diesel,85419,clean,manual,fwd,sedan
pune,231000,2016,renault,kwid,salvage,3.0,petrol,75792,clean,manual,fwd,hatchback
pune,782000,2023,maruti suzuki,baleno,good,4.0,petrol,21441,clean,manual,fwd,hatchback
pune,1225000,2022,skoda,kushaq,fair,3.0,petrol,42207,clean,manual,fwd,suv
pune,1476425,2021,mg motors,hector,salvage,4.0,diesel,71045,clean,manual,fwd,suv
pune,212000,2016,renault,kwid,salvage,3.0,petrol,79189,clean,manual,fwd,hatchback
pune,536000,2018,maruti suzuki,dzire,salvage,4.0,petrol,119495,clean,automatic,fwd,sedan
pune,220000,2012,maruti suzuki,wagon r,fair,3.0,petrol,62162,clean,manual,fwd,hatchback
pune,347000,2016,maruti suzuki,wagon r,fair,3.0,petrol,46160,clean,manual,fwd,hatchback
pune,217000,2013,ford,figo,salvage,4.0,petrol,91635,clean,manual,fwd,hatchback
pune,1000000,2024,hyundai,venue,like new,4.0,petrol,2125,clean,manual,fwd,suv
pune,230000,2014,hyundai,eon,fair,3.0,petrol,40458,clean,manual,fwd,hatchback
pune,1071000,2022,volkswagen,taigun,fair,3.0,petrol,37641,clean,automatic,fwd,suv
pune,302000,2013,toyota,etios,salvage,4.0,petrol,93938,clean,manual,fwd,sedan
pune,713000,2021,tata,nexon,salvage,3.0,petrol,120311,clean,manual,fwd,suv
pune,592000,2021,maruti suzuki,dzire,fair,4.0,petrol,48414,clean,automatic,fwd,sedan
pune,1088683,2023,tata,nexon,fair,4.0,diesel,56498,clean,manual,fwd,suv
pune,586000,2017,honda,wr-v,fair,4.0,petrol,47415,clean,manual,fwd,suv
pune,412000,2015,honda,mobilio,salvage,4.0,petrol,77257,clean,manual,fwd,muv
pune,340000,2016,hyundai,i10,fair,4.0,petrol,44595,clean,manual,fwd,hatchback
pune,220000,2014,maruti suzuki,wagon r,fair,3.0,petrol,60247,clean,manual,fwd,hatchback
pune,357000,2014,hyundai,xcent,fair,4.0,petrol,62250,clean,manual,fwd,sedan
pune,212000,2011,maruti suzuki,wagon r,salvage,3.0,petrol,92707,clean,manual,fwd,hatchback
pune,396000,2016,volkswagen,polo,salvage,3.0,petrol,113916,clean,manual,fwd,hatchback
pune,1192668,2022,honda,city,fair,4.0,petrol,49241,clean,automatic,fwd,sedan
pune,725000,2019,hyundai,venue,salvage,3.0,petrol,73535,clean,manual,fwd,suv
pune,539000,2021,nissan,magnite,fair,3.0,petrol,43860,clean,manual,fwd,suv
pune,348000,2014,honda,amaze,fair,4.0,petrol,36864,clean,manual,fwd,sedan
pune,528000,2014,honda,city,fair,4.0,petrol,63887,clean,manual,fwd,sedan
pune,422000,2015,honda,amaze,salvage,4.0,petrol,89640,clean,automatic,fwd,sedan
pune,1235133,2024,volkswagen,virtus,good,3.0,petrol,17792,clean,manual,fwd,sedan
pune,443000,2015,hyundai,i20,salvage,4.0,petrol,85489,clean,manual,fwd,hatchback
pune,1785583,2023,kia,seltos,good,4.0,petrol,28256,clean,automatic,fwd,suv
pune,471000,2015,honda,city,salvage,4.0,petrol,91361,clean,automatic,fwd,sedan
pune,1048254,2022,hyundai,venue,good,3.0,petrol,22530,clean,automatic,fwd,suv
pune,614000,2019,maruti suzuki,swift,salvage,4.0,petrol,72222,clean,automatic,fwd,hatchback
pune,460000,2015,honda,city,salvage,4.0,petrol,74532,clean,manual,fwd,sedan
pune,2104000,2021,skoda,octavia,fair,4.0,petrol,51961,clean,automatic,fwd,sedan
pune,939000,2021,honda,city,fair,4.0,petrol,46465,clean,manual,fwd,sedan
pune,318000,2014,maruti suzuki,celerio,fair,3.0,petrol,39894,clean,automatic,fwd,hatchback
pune,1052278,2021,honda,city,fair,4.0,petrol,48541,clean,automatic,fwd,sedan
pune,1414955,2022,kia,seltos,good,4.0,petrol,23154,clean,manual,fwd,suv
pune,917000,2019,kia,seltos,fair,4.0,petrol,51947,clean,manual,fwd,suv
pune,917000,2021,kia,sonet,fair,3.0,petrol,41667,clean,manual,fwd,suv
pune,468000,2017,hyundai,grand i10,fair,4.0,petrol,40365,clean,automatic,fwd,hatchback
pune,272000,2014,nissan,micra active,fair,3.0,petrol,36024,clean,manual,fwd,hatchback
pune,301000,2016,maruti suzuki,wagon r,fair,3.0,petrol,50293,clean,manual,fwd,hatchback
pune,249000,2013,nissan,micra active,salvage,3.0,petrol,75318,clean,manual,fwd,hatchback
pune,246000,2018,datsun,redi-go,fair,3.0,petrol,49621,clean,manual,fwd,hatchback
pune,477000,2020,ford,figo,salvage,3.0,petrol,72356,clean,manual,fwd,sedan
pune,450000,2018,maruti suzuki,celerio,good,3.0,cng,28976,clean,manual,fwd,hatchback
pune,191000,2010,maruti suzuki,wagon r,fair,3.0,petrol,60925,clean,manual,fwd,hatchback
pune,345000,2015,hyundai,grand i10,fair,4.0,petrol,43929,clean,manual,fwd,hatchback
pune,1319000,2022,skoda,slavia,fair,4.0,petrol,36788,clean,automatic,fwd,sedan
pune,269000,2015,maruti suzuki,wagon r,salvage,3.0,petrol,100742,clean,manual,fwd,hatchback
pune,300000,2014,maruti suzuki,wagon r,fair,3.0,petrol,51970,clean,manual,fwd,hatchback
pune,352000,2018,maruti suzuki,alto k10,fair,3.0,petrol,53046,clean,automatic,fwd,hatchback
pune,229000,2013,hyundai,i10,fair,4.0,petrol,56834,clean,manual,fwd,hatchback
pune,378000,2017,hyundai,grand i10,salvage,4.0,petrol,99978,clean,manual,fwd,hatchback
pune,217000,2016,datsun,redi-go,fair,3.0,petrol,33838,clean,manual,fwd,hatchback
pune,732000,2023,tata,nexon,good,3.0,petrol,29328,clean,manual,fwd,suv
pune,1221905,2022,mahindra,thar,fair,4.0,petrol,69098,clean,automatic,4wd,suv
pune,439000,2016,maruti suzuki,baleno,fair,4.0,petrol,36648,clean,manual,fwd,hatchback
pune,235000,2014,hyundai,i10,fair,4.0,petrol,56724,clean,manual,fwd,hatchback
pune,1634995,2019,skoda,superb,fair,4.0,petrol,62875,clean,automatic,fwd,sedan
pune,327000,2018,maruti suzuki,wagon r,fair,3.0,petrol,65055,clean,manual,fwd,hatchback
pune,424000,2019,maruti suzuki,wagon r,fair,4.0,petrol,60745,clean,automatic,fwd,hatchback
pune,386000,2017,hyundai,grand i10,fair,4.0,petrol,67896,clean,manual,fwd,hatchback
pune,581000,2017,hyundai,verna,salvage,4.0,petrol,90330,clean,automatic,fwd,sedan
pune,971000,2019,tata,harrier,salvage,4.0,diesel,78614,clean,manual,fwd,suv
pune,289000,2015,tata,zest,salvage,4.0,petrol,123093,clean,manual,fwd,sedan
pune,433000,2016,hyundai,grand i10,salvage,4.0,petrol,72199,clean,automatic,fwd,hatchback
pune,947000,2021,tata,nexon,fair,4.0,diesel,48499,clean,manual,fwd,suv
pune,300000,2015,maruti suzuki,wagon r,fair,3.0,petrol,68911,clean,manual,fwd,hatchback
pune,1100803,2023,hyundai,venue,fair,4.0,diesel,62745,clean,manual,fwd,suv
pune,456000,2018,ford,freestyle,fair,3.0,petrol,56215,clean,manual,fwd,crossover
pune,686000,2019,tata,nexon,fair,3.0,petrol,37275,clean,manual,fwd,suv
pune,346000,2015,tata,zest,fair,4.0,petrol,63527,clean,manual,fwd,sedan
pune,274000,2018,maruti suzuki,alto,fair,3.0,petrol,40381,clean,manual,fwd,hatchback
pune,372000,2019,maruti suzuki,celerio,fair,3.0,petrol,37280,clean,manual,fwd,hatchback
pune,723000,2022,tata,altroz,good,3.0,petrol,14861,clean,manual,fwd,hatchback
pune,338000,2014,maruti suzuki,swift,fair,4.0,petrol,41407,clean,manual,fwd,hatchback
pune,1067444,2022,hyundai,venue,good,3.0,petrol,10563,clean,automatic,fwd,suv
pune,1090703,2022,kia,seltos,fair,4.0,petrol,50738,clean,manual,fwd,suv
pune,265000,2013,hyundai,i10,good,4.0,petrol,23312,clean,manual,fwd,hatchback
pune,318000,2016,nissan,micra active,fair,3.0,petrol,40866,clean,manual,fwd,hatchback
pune,198000,2011,maruti suzuki,wagon r,salvage,3.0,petrol,74183,clean,manual,fwd,hatchback
pune,958000,2022,kia,seltos,good,4.0,petrol,12150,clean,manual,fwd,suv
pune,890000,2023,tata,nexon,good,3.0,petrol,28598,clean,manual,fwd,suv
pune,302000,2014,hyundai,grand i10,salvage,4.0,petrol,123284,clean,manual,fwd,hatchback
pune,486000,2018,ford,freestyle,fair,3.0,petrol,35723,clean,manual,fwd,crossover
pune,1639000,2020,skoda,karoq,fair,4.0,petrol,64408,clean,automatic,fwd,suv
pune,600000,2017,maruti suzuki,ciaz,fair,4.0,petrol,36975,clean,automatic,fwd,sedan
pune,213000,2015,maruti suzuki,alto,fair,3.0,petrol,53749,clean,manual,fwd,hatchback
pune,319000,2014,hyundai,xcent,salvage,4.0,petrol,77445,clean,manual,fwd,sedan
pune,264000,2016,maruti suzuki,alto,good,3.0,petrol,18519,clean,manual,fwd,hatchback
pune,1062378,2023,tata,nexon,fair,4.0,diesel,41865,clean,automatic,fwd,suv
pune,1141000,2022,volkswagen,taigun,fair,3.0,petrol,45368,clean,manual,fwd,suv
pune,165000,2014,chevrolet,spark,fair,4.0,petrol,56458,clean,manual,fwd,hatchback
pune,324000,2017,maruti suzuki,wagon r,fair,3.0,petrol,52301,clean,automatic,fwd,hatchback
pune,394000,2016,honda,amaze,fair,4.0,petrol,66663,clean,manual,fwd,sedan
pune,342000,2014,hyundai,grand i10,fair,4.0,petrol,43372,clean,manual,fwd,hatchback
pune,248000,2016,maruti suzuki,alto k10,good,3.0,petrol,27164,clean,manual,fwd,hatchback
pune,424000,2018,maruti suzuki,celerio,fair,3.0,petrol,47201,clean,automatic,fwd,hatchback
pune,206000,2012,hyundai,i10,fair,4.0,petrol,45299,clean,manual,fwd,hatchback
pune,1112000,2024,tata,nexon,good,3.0,petrol,11681,clean,automatic,fwd,suv
pune,1105755,2019,hyundai,creta,salvage,4.0,diesel,81839,clean,automatic,fwd,suv
pune,448000,2023,maruti suzuki,s-presso,good,3.0,petrol,14128,clean,manual,fwd,hatchback
pune,565000,2022,hyundai,grand i10,good,4.0,petrol,24948,clean,manual,fwd,hatchback
pune,972000,2022,skoda,kushaq,fair,3.0,petrol,32934,clean,manual,fwd,suv
pune,342000,2016,hyundai,grand i10,fair,4.0,petrol,40543,clean,manual,fwd,hatchback
pune,376000,2015,hyundai,grand i10,fair,4.0,petrol,62079,clean,manual,fwd,hatchback
pune,706000,2018,tata,nexon,salvage,4.0,diesel,99169,clean,automatic,fwd,suv
pune,530000,2016,maruti suzuki,baleno,fair,4.0,petrol,41721,clean,automatic,fwd,hatchback
pune,300000,2013,maruti suzuki,wagon r,salvage,3.0,cng,75946,clean,manual,fwd,hatchback
pune,324000,2012,honda,city,salvage,4.0,petrol,87286,clean,manual,fwd,sedan
pune,323000,2012,maruti suzuki,swift,fair,4.0,petrol,39255,clean,manual,fwd,hatchback
pune,745000,2022,honda,city,salvage,4.0,petrol,103372,clean,manual,fwd,sedan
pune,438000,2017,hyundai,i20,salvage,4.0,petrol,118523,clean,manual,fwd,hatchback
pune,1542173,2022,kia,carens,fair,4.0,diesel,61599,clean,automatic,fwd,muv
pune,742000,2022,tata,punch,good,3.0,petrol,11410,clean,automatic,fwd,suv
pune,1118000,2023,honda,city,fair,4.0,petrol,39759,clean,manual,fwd,sedan
pune,569000,2022,tata,tiago,good,3.0,petrol,29848,clean,manual,fwd,hatchback
pune,239000,2014,ford,figo,fair,4.0,petrol,36094,clean,manual,fwd,hatchback
pune,206000,2015,renault,kwid,salvage,3.0,petrol,72285,clean,manual,fwd,hatchback
pune,345000,2015,maruti suzuki,swift dzire,salvage,4.0,petrol,110670,clean,manual,fwd,sedan
pune,432000,2016,honda,amaze,fair,4.0,petrol,47477,clean,manual,fwd,sedan
pune,817000,2022,mahindra,xuv 300,salvage,3.0,petrol,82281,clean,manual,fwd,suv
pune,402000,2013,hyundai,grand i10,fair,4.0,petrol,38241,clean,automatic,fwd,hatchback
pune,238000,2016,maruti suzuki,alto,salvage,3.0,petrol,74692,clean,manual,fwd,hatchback
pune,230000,2016,renault,kwid,fair,3.0,petrol,64742,clean,manual,fwd,hatchback
pune,758000,2021,maruti suzuki,ciaz,salvage,4.0,petrol,116239,clean,automatic,fwd,sedan
pune,224000,2015,maruti suzuki,alto,good,3.0,petrol,22845,clean,manual,fwd,hatchback
pune,364000,2015,hyundai,xcent,salvage,4.0,petrol,93853,clean,manual,fwd,sedan
pune,801000,2024,hyundai,exter,good,4.0,petrol,21058,clean,automatic,fwd,suv
pune,247000,2015,maruti suzuki,alto,good,3.0,petrol,28517,clean,manual,fwd,hatchback
pune,348000,2018,maruti suzuki,alto k10,good,3.0,petrol,8793,clean,automatic,fwd,hatchback
pune,228000,2015,maruti suzuki,alto,fair,3.0,petrol,47615,clean,manual,fwd,hatchback
pune,327000,2017,mahindra,kuv100,fair,3.0,petrol,47492,clean,manual,fwd,crossover
pune,381000,2017,hyundai,grand i10,salvage,4.0,petrol,92439,clean,manual,fwd,hatchback
pune,279000,2015,nissan,micra active,salvage,3.0,petrol,87278,clean,manual,fwd,hatchback
pune,482000,2020,tata,tiago,fair,3.0,petrol,62834,clean,manual,fwd,hatchback
pune,783000,2018,maruti suzuki,brezza,fair,4.0,diesel,41307,clean,automatic,fwd,suv
pune,1081613,2022,kia,sonet,good,4.0,diesel,28189,clean,manual,fwd,suv
pune,328000,2015,hyundai,grand i10,salvage,4.0,petrol,106118,clean,manual,fwd,hatchback
pune,504000,2019,hyundai,xcent,salvage,4.0,petrol,70469,clean,manual,fwd,sedan
pune,670000,2018,tata,nexon,salvage,4.0,diesel,106783,clean,automatic,fwd,suv
pune,244000,2018,renault,kwid,salvage,3.0,petrol,123971,clean,manual,fwd,hatchback
pune,1091000,2022,volkswagen,taigun,fair,3.0,petrol,40703,clean,automatic,fwd,suv
pune,1153278,2022,honda,city,good,4.0,petrol,25750,clean,automatic,fwd,sedan
pune,292000,2017,hyundai,eon,fair,3.0,petrol,51195,clean,manual,fwd,hatchback
pune,230000,2016,hyundai,eon,salvage,3.0,petrol,101309,clean,manual,fwd,hatchback
pune,214000,2015,maruti suzuki,alto,salvage,3.0,petrol,82574,clean,manual,fwd,hatchback
pune,514000,2017,honda,wr-v,salvage,4.0,petrol,78355,clean,manual,fwd,suv
pune,759000,2021,renault,duster,fair,4.0,petrol,36547,clean,manual,fwd,suv
pune,727000,2022,tata,punch,good,3.0,petrol,21314,clean,automatic,fwd,suv
pune,238000,2016,renault,kwid,fair,3.0,petrol,64203,clean,manual,fwd,hatchback
pune,1588955,2023,kia,carens,good,4.0,petrol,9102,clean,manual,fwd,muv
pune,507000,2015,volkswagen,vento,fair,4.0,petrol,41995,clean,manual,fwd,sedan
pune,966000,2023,maruti suzuki,brezza,fair,4.0,petrol,33467,clean,manual,fwd,suv
pune,501000,2020,ford,figo,fair,3.0,petrol,45839,clean,manual,fwd,sedan
pune,212000,2011,hyundai,i10,fair,4.0,petrol,50724,clean,manual,fwd,hatchback
pune,413000,2014,hyundai,xcent,fair,4.0,petrol,33343,clean,automatic,fwd,sedan
pune,694000,2024,tata,tiago,good,3.0,cng,24892,clean,manual,fwd,hatchback
pune,474000,2017,volkswagen,polo,salvage,3.0,petrol,71649,clean,manual,fwd,hatchback
pune,266000,2014,honda,brio,fair,4.0,petrol,54485,clean,manual,fwd,hatchback
pune,979000,2020,kia,seltos,salvage,4.0,petrol,82281,clean,automatic,fwd,suv
pune,169000,2014,tata,nano,fair,2.0,petrol,36832,clean,manual,rwd,hatchback
pune,247000,2013,hyundai,i10,fair,4.0,petrol,42110,clean,manual,fwd,hatchback
pune,359000,2016,honda,brio,fair,4.0,petrol,60944,clean,manual,fwd,hatchback
pune,1149000,2023,maruti suzuki,grand vitara,fair,4.0,petrol,43239,clean,manual,fwd,suv
pune,587000,2015,volkswagen,vento,salvage,4.0,diesel,113167,clean,automatic,fwd,sedan
pune,236000,2012,honda,brio,salvage,4.0,petrol,74152,clean,manual,fwd,hatchback
pune,184000,2011,hyundai,i10,salvage,4.0,petrol,75878,clean,manual,fwd,hatchback
pune,1142000,2022,honda,city,fair,4.0,petrol,59777,clean,automatic,fwd,sedan
pune,408000,2018,tata,tiago,fair,3.0,petrol,54938,clean,automatic,fwd,hatchback
pune,985000,2018,tata,hexa,salvage,4.0,diesel,101748,clean,automatic,rwd,suv
pune,203000,2011,ford,figo,fair,4.0,petrol,67645,clean,manual,fwd,hatchback
pune,850000,2023,renault,kiger,good,3.0,petrol,23510,clean,automatic,fwd,suv
pune,472000,2016,hyundai,i20,salvage,4.0,petrol,83926,clean,manual,fwd,hatchback
pune,262000,2018,datsun,redi-go,fair,3.0,petrol,30577,clean,manual,fwd,hatchback
pune,753000,2019,hyundai,venue,salvage,3.0,petrol,117348,clean,automatic,fwd,suv
pune,826000,2024,maruti suzuki,fronx,good,4.0,petrol,10816,clean,automatic,fwd,suv
pune,495000,2016,ford,ecosport,fair,4.0,petrol,65068,clean,manual,fwd,suv
pune,429000,2022,maruti suzuki,alto k10,fair,3.0,cng,43938,clean,manual,fwd,hatchback
pune,281000,2018,maruti suzuki,alto,fair,3.0,petrol,55534,clean,manual,fwd,hatchback
pune,527000,2016,maruti suzuki,ciaz,salvage,4.0,petrol,103637,clean,automatic,fwd,sedan
pune,1137000,2023,hyundai,venue,fair,4.0,diesel,45418,clean,manual,fwd,suv
pune,510000,2019,hyundai,xcent,fair,4.0,petrol,32394,clean,manual,fwd,sedan
pune,218000,2011,hyundai,i10,fair,4.0,petrol,64111,clean,manual,fwd,hatchback
pune,448000,2016,honda,jazz,fair,4.0,petrol,53338,clean,manual,fwd,hatchback
pune,518000,2015,volkswagen,vento,salvage,4.0,diesel,120810,clean,manual,fwd,sedan
pune,1024000,2024,maruti suzuki,brezza,good,4.0,petrol,10235,clean,automatic,fwd,suv
pune,389000,2016,maruti suzuki,swift,salvage,4.0,petrol,83849,clean,manual,fwd,hatchback
pune,347000,2014,honda,amaze,salvage,4.0,petrol,70769,clean,manual,fwd,sedan
pune,227000,2013,honda,brio,fair,4.0,petrol,53411,clean,manual,fwd,hatchback
pune,163000,2014,tata,nano,fair,2.0,petrol,35588,clean,manual,rwd,hatchback
pune,415000,2014,hyundai,xcent,fair,4.0,petrol,54695,clean,automatic,fwd,sedan
pune,565000,2016,toyota,etios,fair,4.0,diesel,55546,clean,manual,fwd,hatchback
pune,168000,2015,tata,nano,fair,2.0,petrol,41066,clean,manual,rwd,hatchback
pune,335000,2014,hyundai,grand i10,fair,4.0,petrol,42974,clean,manual,fwd,hatchback
pune,798000,2018,hyundai,creta,fair,4.0,petrol,40763,clean,manual,fwd,suv
pune,220000,2016,maruti suzuki,alto,fair,3.0,petrol,65561,clean,manual,fwd,hatchback
pune,476000,2015,honda,city,salvage,4.0,petrol,113657,clean,manual,fwd,sedan
pune,529000,2016,maruti suzuki,ciaz,fair,4.0,petrol,61343,clean,manual,fwd,sedan
pune,410000,2018,tata,tiago,good,3.0,petrol,26527,clean,manual,fwd,hatchback
pune,739000,2021,kia,sonet,fair,3.0,petrol,42013,clean,manual,fwd,suv
pune,317000,2015,maruti suzuki,wagon r,salvage,3.0,cng,118236,clean,manual,fwd,hatchback
pune,1732000,2023,kia,seltos,good,4.0,petrol,20764,clean,automatic,fwd,suv
pune,410000,2015,hyundai,i20,salvage,4.0,petrol,102895,clean,manual,fwd,hatchback
pune,1592955,2022,kia,seltos,fair,4.0,diesel,43276,clean,automatic,fwd,suv
pune,388000,2022,renault,kwid,fair,3.0,petrol,33352,clean,manual,fwd,hatchback
pune,337000,2022,maruti suzuki,alto,fair,3.0,petrol,33738,clean,manual,fwd,hatchback
pune,824000,2019,mahindra,xuv 300,salvage,4.0,diesel,84108,clean,manual,fwd,suv
pune,499000,2019,hyundai,xcent,fair,4.0,petrol,65875,clean,manual,fwd,sedan
pune,332000,2013,volkswagen,vento,salvage,4.0,petrol,104335,clean,manual,fwd,sedan
pune,398000,2018,tata,tiago,salvage,3.0,petrol,81430,clean,manual,fwd,hatchback
pune,474000,2016,maruti suzuki,ciaz,fair,4.0,petrol,54958,clean,manual,fwd,sedan
pune,199000,2012,maruti suzuki,alto k10,fair,3.0,petrol,56762,clean,manual,fwd,hatchback
pune,346000,2017,nissan,micra active,fair,3.0,petrol,35904,clean,manual,fwd,hatchback
pune,850000,2022,hyundai,venue,good,3.0,petrol,20224,clean,manual,fwd,suv
pune,909000,2021,maruti suzuki,xl6,fair,4.0,petrol,52954,clean,automatic,fwd,muv
pune,421000,2018,toyota,etios,fair,4.0,petrol,34393,clean,manual,fwd,hatchback
pune,625000,2019,tata,nexon,salvage,3.0,petrol,80349,clean,automatic,fwd,suv
pune,315000,2017,maruti suzuki,wagon r,salvage,3.0,petrol,112302,clean,automatic,fwd,hatchback
pune,210000,2011,hyundai,i10,fair,4.0,petrol,34412,clean,manual,fwd,hatchback
pune,1150000,2020,kia,seltos,salvage,4.0,petrol,72931,clean,automatic,fwd,suv
pune,982000,2024,hyundai,venue,good,4.0,petrol,11046,clean,manual,fwd,suv
pune,669000,2022,tata,altroz,fair,3.0,petrol,33267,clean,manual,fwd,hatchback
pune,273000,2016,maruti suzuki,alto k10,fair,3.0,petrol,48284,clean,automatic,fwd,hatchback
pune,495000,2021,hyundai,grand i10,salvage,4.0,cng,103746,clean,manual,fwd,hatchback
pune,1783563,2022,tata,safari,fair,4.0,diesel,45534,clean,automatic,fwd,suv
pune,958000,2023,tata,nexon,good,3.0,petrol,17891,clean,manual,fwd,suv
pune,436000,2015,hyundai,i20,fair,4.0,petrol,56964,clean,manual,fwd,hatchback
pune,532000,2017,maruti suzuki,dzire,fair,4.0,petrol,48760,clean,automatic,fwd,sedan
pune,1600000,2021,mahindra,xuv700,salvage,4.0,petrol,91479,clean,automatic,fwd,suv
pune,406000,2015,honda,mobilio,salvage,4.0,petrol,118254,clean,manual,fwd,muv
pune,481000,2019,hyundai,grand i10,good,4.0,petrol,20358,clean,manual,fwd,hatchback
pune,416000,2019,hyundai,santro,salvage,4.0,cng,97154,clean,manual,fwd,hatchback
pune,583000,2022,honda,wr-v,salvage,4.0,petrol,109359,clean,manual,fwd,suv
pune,215000,2013,maruti suzuki,alto k10,fair,3.0,petrol,44130,clean,manual,fwd,hatchback
pune,406000,2015,hyundai,xcent,fair,4.0,petrol,50675,clean,manual,fwd,sedan
pune,551000,2018,honda,amaze,fair,4.0,petrol,32270,clean,manual,fwd,sedan
pune,425000,2018,hyundai,grand i10,salvage,4.0,petrol,79593,clean,manual,fwd,hatchback
pune,1092000,2019,tata,harrier,salvage,4.0,diesel,85069,clean,manual,fwd,suv
pune,394000,2016,honda,jazz,fair,4.0,petrol,62674,clean,manual,fwd,hatchback
pune,751000,2021,renault,duster,fair,4.0,petrol,42320,clean,manual,fwd,suv
pune,1082000,2022,hyundai,venue,fair,4.0,diesel,36034,clean,manual,fwd,suv
pune,551000,2018,tata,nexon,salvage,3.0,petrol,120696,clean,manual,fwd,suv
pune,210000,2016,renault,kwid,salvage,3.0,petrol,114612,clean,manual,fwd,hatchback
pune,463000,2017,maruti suzuki,baleno,fair,4.0,petrol,51814,clean,manual,fwd,hatchback
pune,232000,2017,datsun,redi-go,good,3.0,petrol,27754,clean,manual,fwd,hatchback
pune,582000,2022,honda,wr-v,salvage,4.0,petrol,102802,clean,manual,fwd,suv
pune,262000,2012,nissan,sunny,fair,4.0,petrol,58280,clean,manual,fwd,sedan
pune,551000,2021,tata,tiago,fair,3.0,petrol,36624,clean,manual,fwd,hatchback
pune,1253000,2023,mahindra,thar,good,4.0,petrol,7061,clean,automatic,rwd,suv
pune,198000,2012,hyundai,i10,salvage,4.0,petrol,78030,clean,manual,fwd,hatchback
pune,628000,2016,honda,city,fair,4.0,petrol,53182,clean,automatic,fwd,sedan
pune,225000,2013,ford,figo,salvage,4.0,petrol,72657,clean,manual,fwd,hatchback
pune,453000,2017,maruti suzuki,baleno,salvage,4.0,petrol,85488,clean,manual,fwd,hatchback
pune,268000,2019,maruti suzuki,alto k10,salvage,3.0,petrol,116587,clean,manual,fwd,hatchback
pune,459000,2014,volkswagen,polo,fair,4.0,petrol,41561,clean,automatic,fwd,hatchback
pune,769000,2023,hyundai,i20,fair,4.0,cng,41000,clean,manual,fwd,hatchback
pune,725000,2018,hyundai,verna,salvage,4.0,petrol,101925,clean,automatic,fwd,sedan
pune,556000,2018,honda,wr-v,salvage,4.0,petrol,88095,clean,manual,fwd,suv
pune,315000,2015,maruti suzuki,wagon r,salvage,3.0,cng,71095,clean,manual,fwd,hatchback
pune,1207000,2024,tata,nexon,good,3.0,petrol,13311,clean,automatic,fwd,suv
pune,234000,2017,datsun,redi-go,good,3.0,petrol,21371,clean,manual,fwd,hatchback
pune,1942000,2024,toyota,urban cruiser hyryder,good,3.0,hybrid,22618,clean,automatic,fwd,suv
pune,544000,2019,hyundai,i20,fair,4.0,cng,49053,clean,manual,fwd,hatchback
pune,370000,2014,volkswagen,polo,salvage,3.0,petrol,126386,clean,manual,fwd,hatchback
pune,295000,2015,maruti suzuki,wagon r,fair,3.0,petrol,36031,clean,manual,fwd,hatchback
